"usstate","local_year","local_month","o3maxvalue","rank"
"Minnesota",2014,11,0.0275333333333333,25
"Colorado",2014,11,0.0272771084337349,26
"Kansas",2014,11,0.027,27
"Ohio",2014,11,0.0267647058823529,28
"Missouri",2014,11,0.0267,29
"Indiana",2014,11,0.026,30
"North Dakota",2014,11,0.0259285714285714,31
"District Of Columbia",2014,11,0.0258518518518519,32
"Iowa",2014,11,0.0255333333333333,33
"Illinois",2014,11,0.0252280701754386,34
"Oregon",2014,11,0.02475,35
"New Jersey",2014,11,0.0236379310344828,36
"New York",2014,11,0.02315,37
"Massachusetts",2014,11,0.0203333333333333,38
"Alaska",2014,11,0.0125333333333333,39
"Hawaii",2014,12,0.0370322580645161,1
"Wyoming",2014,12,0.0349142857142857,2
"New Hampshire",2014,12,0.0311290322580645,3
"Florida",2014,12,0.0307096774193549,4
"California",2014,12,0.0281477761836442,5
"Alabama",2014,12,0.0281052631578947,6
"Nevada",2014,12,0.02776,7
"Connecticut",2014,12,0.0273728813559322,8
"Maine",2014,12,0.0267903225806452,9
"Rhode Island",2014,12,0.0261290322580645,10
"Arizona",2014,12,0.0260860215053763,11
"New Mexico",2014,12,0.0260645161290323,12
"Pennsylvania",2014,12,0.0248,13
"Utah",2014,12,0.02472,14
"Texas",2014,12,0.0241990740740741,15
"Oregon",2014,12,0.0238333333333333,16
"North Carolina",2014,12,0.0234193548387097,17
"Louisiana",2014,12,0.0230322580645161,18
"Maryland",2014,12,0.0229462365591398,19
"New York",2014,12,0.0211774193548387,20
"New Jersey",2014,12,0.0210483870967742,21
"Oklahoma",2014,12,0.0208064516129032,22
"Minnesota",2014,12,0.0206296296296296,23
"Virginia",2014,12,0.0203636363636364,24
"North Dakota",2014,12,0.0199411764705882,25
"Ohio",2014,12,0.0198924731182796,26
"Indiana",2014,12,0.0191904761904762,27
"Kansas",2014,12,0.0188571428571429,28
"Iowa",2014,12,0.0185967741935484,29
"Illinois",2014,12,0.0185116279069767,30
"District Of Columbia",2014,12,0.0184838709677419,31
"Kentucky",2014,12,0.018421052631579,32
"Georgia",2014,12,0.0175806451612903,33
"Arkansas",2014,12,0.0174193548387097,34
"Colorado",2014,12,0.0163837209302326,35
"Missouri",2014,12,0.0161935483870968,36
"Alaska",2014,12,0.0118709677419355,37
"South Dakota",2014,12,0.00993548387096775,38
"Wyoming",2015,1,0.0413225806451613,1
"New Hampshire",2015,1,0.0371935483870968,2
"Hawaii",2015,1,0.0336451612903226,3
"Connecticut",2015,1,0.0335172413793104,4
"Florida",2015,1,0.0335161290322581,5
"Rhode Island",2015,1,0.032,6
"Maine",2015,1,0.0319516129032258,7
"Pennsylvania",2015,1,0.029984,8
"Oklahoma",2015,1,0.0298225806451613,9
"Louisiana",2015,1,0.0297741935483871,10
"North Carolina",2015,1,0.0293833333333333,11
"Maryland",2015,1,0.0293333333333333,12
"Minnesota",2015,1,0.0293225806451613,13
"Indiana",2015,1,0.0285714285714286,14
"Arizona",2015,1,0.0282,15
"Arkansas",2015,1,0.028,16
"North Dakota",2015,1,0.0278709677419355,17
"Delaware",2015,1,0.0265555555555556,18
"Virginia",2015,1,0.026483870967742,19
"New Mexico",2015,1,0.0264074074074074,20
"Texas",2015,1,0.0261633986928104,21
"Kansas",2015,1,0.0258064516129032,22
"Colorado",2015,1,0.0255698924731183,23
"Ohio",2015,1,0.0253010752688172,24
"Iowa",2015,1,0.0252096774193548,25
"California",2015,1,0.024955223880597,26
"Georgia",2015,1,0.0242307692307692,27
"New Jersey",2015,1,0.0236451612903226,28
"New York",2015,1,0.0233064516129032,29
"Missouri",2015,1,0.023258064516129,30
"Illinois",2015,1,0.0230645161290323,31
"District Of Columbia",2015,1,0.023,32
"Alabama",2015,1,0.023,33
"Kentucky",2015,1,0.0228,34
"Nevada",2015,1,0.0203870967741936,35
"Utah",2015,1,0.0162903225806452,36
"South Dakota",2015,1,0.014741935483871,37
"Oregon",2015,1,0.0138387096774194,38
"Alaska",2015,1,0.00975,39
"Wyoming",2015,2,0.0408214285714286,1
"New Hampshire",2015,2,0.0392272727272727,2
"Florida",2015,2,0.0390714285714286,3
"Arizona",2015,2,0.0386626506024096,4
"Connecticut",2015,2,0.0365714285714286,5
"Hawaii",2015,2,0.0363214285714286,6
"North Carolina",2015,2,0.036,7
"California",2015,2,0.035920245398773,8
"Maryland",2015,2,0.0356052631578947,9
"Rhode Island",2015,2,0.0348928571428572,10
"Pennsylvania",2015,2,0.0346285714285714,11
"Iowa",2015,2,0.0344821428571429,12
"Virginia",2015,2,0.0343214285714286,13
"Louisiana",2015,2,0.03375,14
"New Mexico",2015,2,0.0336785714285714,15
"Utah",2015,2,0.0335714285714286,16
"Oklahoma",2015,2,0.0333454545454546,17
"Maine",2015,2,0.032875,18
"Minnesota",2015,2,0.03284,19
"Nevada",2015,2,0.0325714285714286,20
"Indiana",2015,2,0.03212,21
"North Dakota",2015,2,0.0317857142857143,22
"Texas",2015,2,0.0316791044776119,23
"Arkansas",2015,2,0.0314285714285714,24
"Illinois",2015,2,0.0311785714285714,25
"Kansas",2015,2,0.0302857142857143,26
"Ohio",2015,2,0.0299285714285714,27
"Missouri",2015,2,0.0298571428571429,28
"Colorado",2015,2,0.0291388888888889,29
"Delaware",2015,2,0.029,30
"District Of Columbia",2015,2,0.0288148148148148,31
"Georgia",2015,2,0.0283214285714286,32
"New Jersey",2015,2,0.0278928571428572,33
"New York",2015,2,0.0265714285714286,34
"Massachusetts",2015,2,0.0259166666666667,35
"Oregon",2015,2,0.0235,36
"South Dakota",2015,2,0.017,37
"Alaska",2015,2,0.011,38
"Arizona",2015,3,0.0483548387096774,1
"Wyoming",2015,3,0.0463,2
"Nevada",2015,3,0.0457741935483871,3
"California",2015,3,0.0446815718157181,4
"New Hampshire",2015,3,0.0439354838709677,5
"New Mexico",2015,3,0.0434838709677419,6
"Utah",2015,3,0.0432258064516129,7
"Maryland",2015,3,0.043,8
"Oklahoma",2015,3,0.0424615384615385,9
"Rhode Island",2015,3,0.0413225806451613,10
"North Carolina",2015,3,0.04115,11
"Kansas",2015,3,0.0408461538461539,12
"Connecticut",2015,3,0.0407460317460318,13
"Maine",2015,3,0.0404,14
"Florida",2015,3,0.0403548387096774,15
"Pennsylvania",2015,3,0.0402213740458015,16
"Minnesota",2015,3,0.0400344827586207,17
"Colorado",2015,3,0.0395777777777778,18
"Iowa",2015,3,0.0395625,19
"Indiana",2015,3,0.0393225806451613,20
"Virginia",2015,3,0.0383939393939394,21
"Hawaii",2015,3,0.0381290322580645,22
"North Dakota",2015,3,0.0368387096774194,23
"Alabama",2015,3,0.0366071428571429,24
"Illinois",2015,3,0.0357777777777778,25
"Ohio",2015,3,0.0354623655913978,26
"District Of Columbia",2015,3,0.034741935483871,27
"Georgia",2015,3,0.034,28
"Louisiana",2015,3,0.0339032258064516,29
"Missouri",2015,3,0.0339032258064516,29
"Texas",2015,3,0.0336644736842105,31
"Arkansas",2015,3,0.0334838709677419,32
"New Jersey",2015,3,0.0323709677419355,33
"Oregon",2015,3,0.0323548387096774,34
"Massachusetts",2015,3,0.0321666666666667,35
"New York",2015,3,0.0312741935483871,36
"Alaska",2015,3,0.0221111111111111,37
"South Dakota",2015,3,0.0161071428571429,38
"Arizona",2015,4,0.0549333333333333,1
"Nevada",2015,4,0.0521481481481482,2
"New Mexico",2015,4,0.0518260869565218,3
"California",2015,4,0.0508735632183908,4
"Wyoming",2015,4,0.0500833333333333,5
"Utah",2015,4,0.0493666666666667,6
"Maryland",2015,4,0.0485285714285714,7
"Kentucky",2015,4,0.0481818181818182,8
"Virginia",2015,4,0.0470724637681159,9
"Indiana",2015,4,0.046625,10
"Minnesota",2015,4,0.04588,11
"Colorado",2015,4,0.0455357142857143,12
"New Hampshire",2015,4,0.0452,13
"Connecticut",2015,4,0.0447444444444444,14
"Iowa",2015,4,0.044375,15
"Kansas",2015,4,0.0441481481481482,16
"Rhode Island",2015,4,0.0441333333333333,17
"Pennsylvania",2015,4,0.0440902255639098,18
"North Carolina",2015,4,0.044,19
"North Dakota",2015,4,0.0434666666666667,20
"Oklahoma",2015,4,0.0433939393939394,21
"District Of Columbia",2015,4,0.0430666666666667,22
"Illinois",2015,4,0.0428163265306122,23
"Florida",2015,4,0.0417307692307692,24
"New Jersey",2015,4,0.0409666666666667,25
"Oregon",2015,4,0.0405333333333333,26
"Maine",2015,4,0.0404509803921569,27
"Texas",2015,4,0.039330985915493,28
"Alabama",2015,4,0.0390666666666667,29
"New York",2015,4,0.0380833333333333,30
"Arkansas",2015,4,0.0372,31
"Georgia",2015,4,0.0371666666666667,32
"Louisiana",2015,4,0.0361,33
"Ohio",2015,4,0.0359193548387097,34
"Hawaii",2015,4,0.0356382978723404,35
"Massachusetts",2015,4,0.0355833333333333,36
"Washington",2015,4,0.0355,37
"Missouri",2015,4,0.0334,38
"Alaska",2015,4,0.0330714285714286,39
"South Dakota",2015,4,0.0180740740740741,40
"Arizona",2015,5,0.0561395348837209,1
"New Mexico",2015,5,0.0536774193548387,2
"Tennessee",2015,5,0.0536666666666667,3
"Nevada",2015,5,0.0530740740740741,4
"Delaware",2015,5,0.052,5
"Utah",2015,5,0.0515806451612903,6
"Kentucky",2015,5,0.0515,7
"North Carolina",2015,5,0.0502,8
"Connecticut",2015,5,0.0501222222222222,9
"Maryland",2015,5,0.0497837837837838,10
"Pennsylvania",2015,5,0.0494563758389261,11
"New Hampshire",2015,5,0.0492333333333333,12
"Alabama",2015,5,0.0484642857142857,13
"Wyoming",2015,5,0.0481129032258064,14
"Indiana",2015,5,0.0476451612903226,15
"Virginia",2015,5,0.0476236559139785,16
"California",2015,5,0.0474792284866469,17
"District Of Columbia",2015,5,0.0473548387096774,18
"Rhode Island",2015,5,0.0471153846153846,19
"Minnesota",2015,5,0.0460769230769231,20
"New Jersey",2015,5,0.0459838709677419,21
"Georgia",2015,5,0.0459677419354839,22
"Illinois",2015,5,0.0440967741935484,23
"North Dakota",2015,5,0.0437741935483871,24
"Colorado",2015,5,0.0429431818181818,25
"Kansas",2015,5,0.0425925925925926,26
"Ohio",2015,5,0.0424705882352941,27
"Iowa",2015,5,0.0422096774193548,28
"Oklahoma",2015,5,0.0421935483870968,29
"New York",2015,5,0.0414193548387097,30
"Maine",2015,5,0.0410857142857143,31
"Arkansas",2015,5,0.041,32
"Alaska",2015,5,0.0399677419354839,33
"Louisiana",2015,5,0.0395806451612903,34
"Hawaii",2015,5,0.0394516129032258,35
"Oregon",2015,5,0.0393548387096774,36
"Massachusetts",2015,5,0.0389354838709677,37
"Texas",2015,5,0.0386643356643357,38
"Washington",2015,5,0.0380588235294118,39
"Florida",2015,5,0.0373809523809524,40
"Missouri",2015,5,0.0298,41
"South Dakota",2015,5,0.028,42
"Utah",2015,6,0.0681666666666667,1
"Nevada",2015,6,0.0611,2
"Arizona",2015,6,0.0562333333333333,3
"Colorado",2015,6,0.0561463414634146,4
"New Mexico",2015,6,0.05325,5
"South Dakota",2015,6,0.0529333333333333,6
"Wyoming",2015,6,0.0499821428571428,7
"North Carolina",2015,6,0.0482264150943396,8
"California",2015,6,0.0474835820895522,9
"Kentucky",2015,6,0.0470769230769231,10
"Tennessee",2015,6,0.0462666666666667,11
"Indiana",2015,6,0.046,12
"District Of Columbia",2015,6,0.0456785714285714,13
"Minnesota",2015,6,0.0453103448275862,14
"Alabama",2015,6,0.0452413793103448,15
"New Jersey",2015,6,0.0450571428571429,16
"Maryland",2015,6,0.0447954545454545,17
"Georgia",2015,6,0.04464,18
"Virginia",2015,6,0.0444777777777778,19
"Oklahoma",2015,6,0.0436896551724138,20
"Iowa",2015,6,0.0436083333333333,21
"Illinois",2015,6,0.043433962264151,22
"Connecticut",2015,6,0.0432571428571429,23
"Kansas",2015,6,0.0428333333333333,24
"Rhode Island",2015,6,0.0426333333333333,25
"Pennsylvania",2015,6,0.0425575221238938,26
"New York",2015,6,0.0416166666666667,27
"Texas",2015,6,0.0407786259541985,28
"Ohio",2015,6,0.0407349397590361,29
"New Hampshire",2015,6,0.0405,30
"Oregon",2015,6,0.0399,31
"North Dakota",2015,6,0.0394,32
"Florida",2015,6,0.0385333333333333,33
"Arkansas",2015,6,0.0385,34
"Washington",2015,6,0.0365333333333333,35
"Massachusetts",2015,6,0.0318333333333333,36
"Alaska",2015,6,0.0317931034482759,37
"Louisiana",2015,6,0.0315333333333333,38
"Maine",2015,6,0.0309,39
"Missouri",2015,6,0.0277333333333333,40
"Hawaii",2015,6,0.0244716981132076,41
"Utah",2015,7,0.055625,1
"Delaware",2015,7,0.0521851851851852,2
"New Jersey",2015,7,0.0513064516129032,3
"Nevada",2015,7,0.0511612903225806,4
"Colorado",2015,7,0.0504516129032258,5
"South Dakota",2015,7,0.0500370370370371,6
"New York",2015,7,0.0495161290322581,7
"District Of Columbia",2015,7,0.04944,8
"Wyoming",2015,7,0.0492068965517241,9
"North Carolina",2015,7,0.04895,10
"New Mexico",2015,7,0.048741935483871,11
"Kentucky",2015,7,0.048258064516129,12
"Pennsylvania",2015,7,0.0480819672131148,13
"Maryland",2015,7,0.0476067415730337,14
"Illinois",2015,7,0.0475322580645161,15
"Connecticut",2015,7,0.0474634146341463,16
"Rhode Island",2015,7,0.0469032258064516,17
"Arizona",2015,7,0.0462688172043011,18
"Virginia",2015,7,0.0457204301075269,19
"Ohio",2015,7,0.044546511627907,20
"Kansas",2015,7,0.0438571428571429,21
"Indiana",2015,7,0.0438333333333334,22
"Georgia",2015,7,0.0433225806451613,23
"Oklahoma",2015,7,0.0430967741935484,24
"Minnesota",2015,7,0.0426451612903226,25
"Alabama",2015,7,0.0417741935483871,26
"Tennessee",2015,7,0.0398,27
"Iowa",2015,7,0.0395,28
"New Hampshire",2015,7,0.0386774193548387,29
"California",2015,7,0.0386548672566372,30
"Arkansas",2015,7,0.0380322580645161,31
"Oregon",2015,7,0.0378709677419355,32
"Florida",2015,7,0.0376129032258065,33
"North Dakota",2015,7,0.0366296296296296,34
"Massachusetts",2015,7,0.0366129032258065,35
"Texas",2015,7,0.0343529411764706,36
"Louisiana",2015,7,0.0328387096774194,37
"Washington",2015,7,0.0321612903225807,38
"Maine",2015,7,0.0296885245901639,39
"Missouri",2015,7,0.0287368421052632,40
"Alaska",2015,7,0.0224666666666667,41
"Hawaii",2015,7,0.0174313725490196,42
"Nevada",2015,8,0.0567105263157895,1
"Colorado",2015,8,0.0542988505747126,2
"New Mexico",2015,8,0.0535806451612903,3
"Wyoming",2015,8,0.0534193548387097,4
"Texas",2015,8,0.0533040935672515,5
"Arizona",2015,8,0.0531075268817204,6
"Oklahoma",2015,8,0.0528333333333333,7
"North Carolina",2015,8,0.052258064516129,8
"District Of Columbia",2015,8,0.0510645161290323,9
"Maryland",2015,8,0.0506881720430107,10
"New Jersey",2015,8,0.0506774193548387,11
"Delaware",2015,8,0.0498709677419355,12
"Virginia",2015,8,0.0490430107526882,13
"New York",2015,8,0.0489838709677419,14
"Kentucky",2015,8,0.048,15
"Illinois",2015,8,0.0472452830188679,16
"Tennessee",2015,8,0.0468387096774194,17
"Pennsylvania",2015,8,0.0468120805369127,18
"Georgia",2015,8,0.0464615384615385,19
"Connecticut",2015,8,0.0463218390804598,20
"Indiana",2015,8,0.0454516129032258,21
"Arkansas",2015,8,0.0447741935483871,22
"California",2015,8,0.0442525399129173,23
"Rhode Island",2015,8,0.0442258064516129,24
"Alabama",2015,8,0.0437096774193548,25
"Kansas",2015,8,0.0434516129032258,26
"Ohio",2015,8,0.0422696629213483,27
"South Dakota",2015,8,0.04108,28
"Louisiana",2015,8,0.0391379310344828,29
"Oregon",2015,8,0.0383225806451613,30
"New Hampshire",2015,8,0.0379032258064516,31
"Iowa",2015,8,0.0372983870967742,32
"Florida",2015,8,0.0361612903225806,33
"Minnesota",2015,8,0.036,34
"Massachusetts",2015,8,0.0325483870967742,35
"Washington",2015,8,0.0303225806451613,36
"North Dakota",2015,8,0.0284166666666667,37
"Maine",2015,8,0.0281333333333333,38
"Alaska",2015,8,0.0201290322580645,39
"Hawaii",2015,8,0.0151864406779661,40
"Nevada",2015,9,0.0480666666666667,1
"Kentucky",2015,9,0.0478333333333333,2
"Colorado",2015,9,0.0469647058823529,3
"Wyoming",2015,9,0.0468666666666667,4
"California",2015,9,0.0466677115987461,5
"Delaware",2015,9,0.0465714285714286,6
"Oklahoma",2015,9,0.0465333333333333,7
"Indiana",2015,9,0.0464666666666667,8
"Pennsylvania",2015,9,0.0458449612403101,9
"District Of Columbia",2015,9,0.045551724137931,10
"Tennessee",2015,9,0.0454285714285714,11
"Connecticut",2015,9,0.0450898876404494,12
"Maryland",2015,9,0.0450232558139535,13
"Arkansas",2015,9,0.0449,14
"New Mexico",2015,9,0.0444,15
"Arizona",2015,9,0.0439,16
"Texas",2015,9,0.04362,17
"Rhode Island",2015,9,0.0433666666666667,18
"Illinois",2015,9,0.0430232558139535,19
"New York",2015,9,0.0423,20
"Virginia",2015,9,0.0420222222222222,21
"New Jersey",2015,9,0.0419090909090909,22
"Alabama",2015,9,0.0419,23
"Kansas",2015,9,0.0416956521739131,24
"Louisiana",2015,9,0.0416666666666667,25
"Ohio",2015,9,0.0416184210526316,26
"North Carolina",2015,9,0.0414166666666667,27
"Iowa",2015,9,0.0401416666666667,28
"Missouri",2015,9,0.04,29
"New Hampshire",2015,9,0.0390333333333333,30
"South Dakota",2015,9,0.0372666666666667,31
"Minnesota",2015,9,0.0362333333333333,32
"Georgia",2015,9,0.0352068965517241,33
"Massachusetts",2015,9,0.0335666666666667,34
"Florida",2015,9,0.0330666666666667,35
"North Dakota",2015,9,0.0325,36
"Maine",2015,9,0.0299655172413793,37
"Oregon",2015,9,0.028,38
"Washington",2015,9,0.0224666666666667,39
"Hawaii",2015,9,0.0188214285714286,40
"Alaska",2015,9,0.0160689655172414,41
"Louisiana",2015,10,0.0434838709677419,1
"Texas",2015,10,0.0425570469798658,2
"California",2015,10,0.0412881355932203,3
"Arizona",2015,10,0.0407209302325581,4
"Wyoming",2015,10,0.0391290322580645,5
"Tennessee",2015,10,0.0383548387096774,6
"New Mexico",2015,10,0.0382903225806452,7
"Florida",2015,10,0.0378064516129032,8
"Oklahoma",2015,10,0.0376774193548387,9
"Utah",2015,10,0.0372,10
"Nevada",2015,10,0.036,11
"Arkansas",2015,10,0.0354838709677419,12
"South Dakota",2015,10,0.0348666666666667,13
"Virginia",2015,10,0.0342258064516129,14
"North Carolina",2015,10,0.0342258064516129,15
"Rhode Island",2015,10,0.0340645161290323,16
"Alabama",2015,10,0.0339354838709678,17
"Indiana",2015,10,0.0330645161290323,18
"Kentucky",2015,10,0.0330322580645161,19
"Maryland",2015,10,0.0322150537634409,20
"Connecticut",2015,10,0.0321071428571429,21
"Pennsylvania",2015,10,0.0320813008130081,22
"New Hampshire",2015,10,0.0319032258064516,23
"Colorado",2015,10,0.0317362637362637,24
"Illinois",2015,10,0.0314098360655738,25
"Missouri",2015,10,0.0308965517241379,26
"Iowa",2015,10,0.0307413793103448,27
"District Of Columbia",2015,10,0.030258064516129,28
"Kansas",2015,10,0.0301935483870968,29
"Georgia",2015,10,0.0283225806451613,30
"Minnesota",2015,10,0.0282903225806452,31
"Ohio",2015,10,0.027703125,32
"Washington",2015,10,0.027,33
"Hawaii",2015,10,0.0268032786885246,34
"New York",2015,10,0.0266612903225807,35
"New Jersey",2015,10,0.0265,36
"Maine",2015,10,0.0255087719298246,37
"North Dakota",2015,10,0.0247222222222222,38
"Massachusetts",2015,10,0.0246774193548387,39
"Oregon",2015,10,0.0211290322580645,40
"Alaska",2015,10,0.012,41
"Wyoming",2015,11,0.0390333333333333,1
"Tennessee",2015,11,0.0376,2
"California",2015,11,0.0349492017416546,3
"Arizona",2015,11,0.0347166666666667,4
"Florida",2015,11,0.0333666666666667,5
"New Hampshire",2015,11,0.033,6
"Louisiana",2015,11,0.0329,7
"Rhode Island",2015,11,0.0321333333333334,8
"South Dakota",2015,11,0.0319230769230769,9
"Connecticut",2015,11,0.0313833333333333,10
"Pennsylvania",2015,11,0.0313591549295774,11
"Nevada",2015,11,0.0313529411764706,12
"New Mexico",2015,11,0.0310666666666667,13
"Oklahoma",2015,11,0.0310333333333333,14
"Hawaii",2015,11,0.0305666666666667,15
"Kansas",2015,11,0.0300952380952381,16
"North Carolina",2015,11,0.0295833333333333,17
"Texas",2015,11,0.0295384615384615,18
"Alabama",2015,11,0.0294,19
"Virginia",2015,11,0.0288,20
"Maryland",2015,11,0.02846875,21
"Indiana",2015,11,0.0283666666666667,22
"Arkansas",2015,11,0.0282666666666667,23
"Iowa",2015,11,0.0281833333333333,24
"Illinois",2015,11,0.02815,25
"Colorado",2015,11,0.0280227272727273,26
"Kentucky",2015,11,0.0275666666666667,27
"Missouri",2015,11,0.0261538461538462,28
"Maine",2015,11,0.0254833333333333,29
"District Of Columbia",2015,11,0.0254333333333333,30
"Minnesota",2015,11,0.0251666666666667,31
"Ohio",2015,11,0.0251071428571428,32
"Georgia",2015,11,0.0248,33
"Massachusetts",2015,11,0.0247666666666667,34
"New York",2015,11,0.0237222222222222,35
"New Jersey",2015,11,0.02345,36
"Oregon",2015,11,0.0232,37
"North Dakota",2015,11,0.0206,38
