"usstate","local_year","local_month","so2maxvalue","rank"
"Florida",2011,10,0.258064516129032,35
"Ohio",2011,11,10.5950617283951,1
"New York",2011,11,7.33652173913043,2
"Country Of Mexico",2011,11,7.32333333333333,3
"Delaware",2011,11,6.3875,4
"Louisiana",2011,11,5.41333333333333,5
"Kansas",2011,11,5.04,6
"New Jersey",2011,11,4.75,7
"Illinois",2011,11,4.57884615384615,8
"Pennsylvania",2011,11,4.39031007751938,9
"Maryland",2011,11,4.38518518518519,10
"Colorado",2011,11,4.20833333333333,11
"Texas",2011,11,3.56319018404908,12
"Utah",2011,11,3.30333333333333,13
"Connecticut",2011,11,3.1,14
"Massachusetts",2011,11,2.99310344827586,15
"Georgia",2011,11,2.75666666666667,16
"Oklahoma",2011,11,2.62456140350877,17
"Minnesota",2011,11,2.58181818181818,18
"Arizona",2011,11,2.28555555555555,19
"Arkansas",2011,11,2.26333333333333,20
"Iowa",2011,11,2.19473684210526,21
"Nevada",2011,11,2.09,22
"Maine",2011,11,2.03166666666667,23
"Hawaii",2011,11,1.71428571428571,24
"District Of Columbia",2011,11,1.70754716981132,25
"North Carolina",2011,11,1.59333333333333,26
"New Mexico",2011,11,1.5,27
"Wyoming",2011,11,1.43,28
"California",2011,11,1.32830188679245,29
"South Dakota",2011,11,1.18333333333333,30
"Oregon",2011,11,0.877777777777778,31
"North Dakota",2011,11,0.693333333333333,32
"Florida",2011,11,0.533333333333333,33
"Ohio",2011,12,12.3956989247312,1
"New York",2011,12,8.44201680672269,2
"Kansas",2011,12,7.20645161290323,3
"Country Of Mexico",2011,12,6.8,4
"Illinois",2011,12,5.72758620689655,5
"Colorado",2011,12,5.63157894736842,6
"New Jersey",2011,12,5.48387096774194,7
"Pennsylvania",2011,12,5.24235294117647,8
"Connecticut",2011,12,4.81320754716981,9
"Maryland",2011,12,4.73,10
"District Of Columbia",2011,12,4.19375,11
"Delaware",2011,12,3.95555555555555,12
"Wyoming",2011,12,3.82903225806452,13
"Massachusetts",2011,12,3.71290322580645,14
"Oklahoma",2011,12,3.51086956521739,15
"Oregon",2011,12,3.43548387096774,16
"Texas",2011,12,3.38181818181818,17
"Louisiana",2011,12,3.35806451612903,18
"Nevada",2011,12,3.20322580645161,19
"Iowa",2011,12,2.93666666666667,20
"Arizona",2011,12,2.58602150537634,21
"Maine",2011,12,2.51864406779661,22
"Arkansas",2011,12,2.32258064516129,23
"Georgia",2011,12,2.29032258064516,24
"Utah",2011,12,2.24516129032258,25
"New Mexico",2011,12,2.21034482758621,26
"Hawaii",2011,12,2.20714285714286,27
"North Carolina",2011,12,2.15161290322581,28
"California",2011,12,1.99054916985952,29
"North Dakota",2011,12,0.741935483870968,30
"South Dakota",2011,12,0.72258064516129,31
"Florida",2011,12,0.451612903225806,32
"Ohio",2012,1,12.3067415730337,1
"New York",2012,1,10.9306451612903,2
"Kansas",2012,1,10.8774193548387,3
"Louisiana",2012,1,7.82258064516129,4
"Pennsylvania",2012,1,5.61293103448276,5
"Illinois",2012,1,5.208,6
"Colorado",2012,1,5.19354838709677,7
"New Jersey",2012,1,4.89677419354839,8
"Texas",2012,1,4.04863387978142,9
"Iowa",2012,1,3.87741935483871,10
"Massachusetts",2012,1,3.70967741935484,11
"Connecticut",2012,1,3.39354838709678,12
"Maine",2012,1,3.16290322580645,13
"Maryland",2012,1,3.02727272727273,14
"Arizona",2012,1,2.99425287356322,15
"Nevada",2012,1,2.93870967741935,16
"Arkansas",2012,1,2.89193548387097,17
"District Of Columbia",2012,1,2.78225806451613,18
"Hawaii",2012,1,2.75806451612903,19
"Oklahoma",2012,1,2.70535714285714,20
"New Mexico",2012,1,2.58333333333333,21
"Georgia",2012,1,2.30645161290323,22
"Delaware",2012,1,2.21666666666667,23
"California",2012,1,2.21067073170731,24
"Oregon",2012,1,2.136,25
"Utah",2012,1,1.81666666666667,26
"Wyoming",2012,1,1.77666666666667,27
"Florida",2012,1,1.45161290322581,28
"South Dakota",2012,1,1.26129032258064,29
"North Carolina",2012,1,1.14736842105263,30
"North Dakota",2012,1,0.816129032258064,31
"Ohio",2012,2,15.5518072289157,1
"New York",2012,2,12.1051724137931,2
"Kansas",2012,2,10.8931034482759,3
"Pennsylvania",2012,2,5.95136186770428,4
"Louisiana",2012,2,5.73448275862069,5
"Colorado",2012,2,5.44897959183673,6
"New Jersey",2012,2,4.89310344827586,7
"Massachusetts",2012,2,4.3962962962963,8
"Wyoming",2012,2,4.27368421052632,9
"Connecticut",2012,2,3.60172413793103,10
"Maryland",2012,2,3.56909090909091,11
"Illinois",2012,2,3.49642857142857,12
"Maine",2012,2,3.47413793103448,13
"Texas",2012,2,3.25663265306123,14
"Delaware",2012,2,2.9,15
"District Of Columbia",2012,2,2.83529411764706,16
"Arizona",2012,2,2.3,17
"Arkansas",2012,2,2.11206896551724,18
"Oklahoma",2012,2,2.07931034482759,19
"Iowa",2012,2,2.06842105263158,20
"New Mexico",2012,2,1.86551724137931,21
"Oregon",2012,2,1.7,22
"California",2012,2,1.61548480463097,23
"Georgia",2012,2,1.39310344827586,24
"Nevada",2012,2,1.32068965517241,25
"Hawaii",2012,2,1.23620689655173,26
"North Dakota",2012,2,1.17241379310345,27
"South Dakota",2012,2,1.13448275862069,28
"Utah",2012,2,1.00384615384615,29
"Florida",2012,2,0.379310344827586,30
"Ohio",2012,3,13.7048387096774,1
"New York",2012,3,8.12741935483871,2
"Colorado",2012,3,7.66129032258065,3
"Kansas",2012,3,5.99032258064516,4
"Pennsylvania",2012,3,4.84249084249084,5
"Maryland",2012,3,4.18461538461538,6
"New Jersey",2012,3,3.69354838709677,7
"Illinois",2012,3,3.61666666666667,8
"Virginia",2012,3,3.36666666666667,9
"Rhode Island",2012,3,3.11818181818182,10
"District Of Columbia",2012,3,3.00909090909091,11
"Texas",2012,3,2.70635838150289,12
"Louisiana",2012,3,2.6,13
"Connecticut",2012,3,2.5609375,14
"Massachusetts",2012,3,2.24516129032258,15
"Maine",2012,3,2.15483870967742,16
"Arkansas",2012,3,2.12903225806452,17
"Iowa",2012,3,1.93125,18
"Wyoming",2012,3,1.85245901639344,19
"Delaware",2012,3,1.74117647058824,20
"Arizona",2012,3,1.70860215053763,21
"New Mexico",2012,3,1.64666666666667,22
"Georgia",2012,3,1.63225806451613,23
"Oregon",2012,3,1.52,24
"California",2012,3,1.26987447698745,25
"Nevada",2012,3,1.19677419354839,26
"Oklahoma",2012,3,1.06764705882353,27
"Utah",2012,3,1,28
"South Dakota",2012,3,0.912903225806451,29
"Minnesota",2012,3,0.85,30
"North Dakota",2012,3,0.745161290322581,31
"North Carolina",2012,3,0.711111111111111,32
"Hawaii",2012,3,0.641666666666667,33
"Florida",2012,3,0.354838709677419,34
"Ohio",2012,4,19.39,1
"Kansas",2012,4,7.33333333333333,2
"New York",2012,4,6.95593220338983,3
"Indiana",2012,4,6.77307692307692,4
"Pennsylvania",2012,4,5.05590551181102,5
"Colorado",2012,4,4.18333333333333,6
"Maryland",2012,4,3.665,7
"District Of Columbia",2012,4,2.87551020408163,8
"Connecticut",2012,4,2.75229357798165,9
"Virginia",2012,4,2.74222222222222,10
"Delaware",2012,4,2.71538461538462,11
"Illinois",2012,4,2.57894736842105,12
"Louisiana",2012,4,2.47,13
"Massachusetts",2012,4,2.44230769230769,14
"Arkansas",2012,4,2.43833333333333,15
"Maine",2012,4,2.24363636363636,16
"Texas",2012,4,2.06988636363636,17
"Rhode Island",2012,4,1.975,18
"Wyoming",2012,4,1.97333333333333,19
"New Jersey",2012,4,1.81,20
"Iowa",2012,4,1.38135593220339,21
"Arizona",2012,4,1.37826086956522,22
"California",2012,4,1.29109489051095,23
"Oregon",2012,4,1.18666666666667,24
"Utah",2012,4,1.09107142857143,25
"North Dakota",2012,4,1.09,26
"Minnesota",2012,4,1.06363636363636,27
"Georgia",2012,4,1.04814814814815,28
"New Mexico",2012,4,1.03,29
"South Dakota",2012,4,0.843333333333333,30
"Oklahoma",2012,4,0.792,31
"Hawaii",2012,4,0.77,32
"Nevada",2012,4,0.74,33
"North Carolina",2012,4,0.646666666666667,34
"Florida",2012,4,0.466666666666667,35
"Ohio",2012,5,20.7,1
"Colorado",2012,5,6.90740740740741,2
"Indiana",2012,5,5.59677419354839,3
"Kansas",2012,5,5.41935483870968,4
"Pennsylvania",2012,5,3.70161290322581,5
"New Jersey",2012,5,3.68225806451613,6
"Illinois",2012,5,3.53064516129032,7
"Louisiana",2012,5,3.48709677419355,8
"Maryland",2012,5,3.45645161290323,9
"New York",2012,5,3.26612903225806,10
"Wyoming",2012,5,3.17741935483871,11
"Virginia",2012,5,3.00697674418605,12
"District Of Columbia",2012,5,2.56938775510204,13
"Arkansas",2012,5,2.40322580645161,14
"Massachusetts",2012,5,2.31612903225806,15
"Texas",2012,5,2.26534653465346,16
"Maine",2012,5,2.19354838709677,17
"Delaware",2012,5,1.86296296296296,18
"Rhode Island",2012,5,1.65833333333333,19
"Arizona",2012,5,1.40126582278481,20
"Connecticut",2012,5,1.35350877192982,21
"California",2012,5,1.32984615384615,22
"Oregon",2012,5,1.23548387096774,23
"Hawaii",2012,5,1.23461538461538,24
"Georgia",2012,5,1.23225806451613,25
"Iowa",2012,5,1.08032786885246,26
"Oklahoma",2012,5,0.844642857142857,27
"New Mexico",2012,5,0.77741935483871,28
"South Dakota",2012,5,0.777419354838709,29
"Utah",2012,5,0.654838709677419,30
"Nevada",2012,5,0.629032258064516,31
"North Carolina",2012,5,0.509677419354839,32
"North Dakota",2012,5,0.451612903225806,33
"Florida",2012,5,0.32258064516129,34
"Indiana",2012,6,16.432,1
"Ohio",2012,6,16.2293103448276,2
"Kansas",2012,6,11.2862068965517,3
"Colorado",2012,6,10.825,4
"Illinois",2012,6,5.07721518987342,5
"Pennsylvania",2012,6,4.82870813397129,6
"Wyoming",2012,6,4.575,7
"New Jersey",2012,6,3.95254237288136,8
"Virginia",2012,6,3.80112359550562,9
"New York",2012,6,3.265,10
"Arkansas",2012,6,2.75593220338983,11
"Maryland",2012,6,2.56792452830189,12
"District Of Columbia",2012,6,2.496,13
"Delaware",2012,6,2.32,14
"Texas",2012,6,2.09615384615385,15
"Maine",2012,6,1.85,16
"Louisiana",2012,6,1.61333333333333,17
"Iowa",2012,6,1.52,18
"Connecticut",2012,6,1.49035087719298,19
"Rhode Island",2012,6,1.44,20
"Minnesota",2012,6,1.37894736842105,21
"Massachusetts",2012,6,1.36333333333333,22
"Arizona",2012,6,1.32625,23
"Oregon",2012,6,1.15333333333333,24
"Georgia",2012,6,1.14666666666667,25
"California",2012,6,1.09427244582043,26
"Oklahoma",2012,6,0.943478260869565,27
"Hawaii",2012,6,0.912280701754385,28
"North Carolina",2012,6,0.816666666666667,29
"Utah",2012,6,0.796511627906976,30
"South Dakota",2012,6,0.735714285714286,31
"New Mexico",2012,6,0.652,32
"Nevada",2012,6,0.453333333333333,33
"North Dakota",2012,6,0.34,34
"Florida",2012,6,0.166666666666667,35
"Ohio",2012,7,16.3880952380952,1
"Kansas",2012,7,11.8612903225806,2
"Colorado",2012,7,10.0392156862745,3
"Indiana",2012,7,9.58461538461539,4
"Pennsylvania",2012,7,6.27740384615385,5
"Wyoming",2012,7,5.61935483870968,6
"New Jersey",2012,7,4.83387096774194,7
"Illinois",2012,7,3.81139240506329,8
"District Of Columbia",2012,7,3.8078947368421,9
"Maryland",2012,7,3.45806451612903,10
"New York",2012,7,3.27258064516129,11
"North Carolina",2012,7,3.06666666666667,12
"Virginia",2012,7,2.70125,13
"Maine",2012,7,2.53548387096774,14
"Arkansas",2012,7,2.53064516129032,15
"Connecticut",2012,7,2.51290322580645,16
"Rhode Island",2012,7,2.20967741935484,17
"Massachusetts",2012,7,2.06129032258065,18
"Georgia",2012,7,2.05806451612903,19
"Delaware",2012,7,2.02727272727273,20
"Oklahoma",2012,7,1.51451612903226,21
"Texas",2012,7,1.33990610328638,22
"Arizona",2012,7,1.26760563380282,23
"California",2012,7,1.21064814814815,24
"Minnesota",2012,7,1.15,25
"Hawaii",2012,7,1.00967741935484,26
"Oregon",2012,7,0.876,27
"Iowa",2012,7,0.831666666666667,28
"Utah",2012,7,0.674193548387097,29
"South Dakota",2012,7,0.587096774193549,30
"Florida",2012,7,0.483870967741935,31
"Nevada",2012,7,0.461290322580645,32
"Louisiana",2012,7,0.445161290322581,33
"New Mexico",2012,7,0.370967741935484,34
"North Dakota",2012,7,0.112903225806452,35
"Ohio",2012,8,14.6677419354839,1
"Kansas",2012,8,12.812,2
"Colorado",2012,8,7.16666666666667,3
"Indiana",2012,8,5.16428571428571,4
"Illinois",2012,8,4.97777777777778,5
"Pennsylvania",2012,8,4.93513513513514,6
"Wyoming",2012,8,4.87258064516129,7
"Maryland",2012,8,3.44838709677419,8
"New York",2012,8,3.03870967741935,9
"Delaware",2012,8,2.83928571428572,10
"Arkansas",2012,8,2.80806451612903,11
"District Of Columbia",2012,8,2.67741935483871,12
"Virginia",2012,8,2.24782608695652,13
"Rhode Island",2012,8,2.14193548387097,14
"Oklahoma",2012,8,2.11617647058823,15
"New Jersey",2012,8,1.93770491803279,16
"Massachusetts",2012,8,1.78387096774194,17
"Georgia",2012,8,1.6258064516129,18
"Arizona",2012,8,1.60487804878049,19
"Texas",2012,8,1.51869158878505,20
"Maine",2012,8,1.38571428571429,21
"Connecticut",2012,8,1.20483870967742,22
"Hawaii",2012,8,1.13035714285714,23
"California",2012,8,1.10090771558245,24
"Oregon",2012,8,0.974193548387097,25
"Utah",2012,8,0.873015873015873,26
"South Dakota",2012,8,0.825806451612903,27
"Nevada",2012,8,0.732258064516129,28
"Florida",2012,8,0.612903225806452,29
"Louisiana",2012,8,0.578571428571429,30
"New Mexico",2012,8,0.554838709677419,31
"North Carolina",2012,8,0.503225806451613,32
"Iowa",2012,8,0.427586206896552,33
"North Dakota",2012,8,0.319354838709677,34
"Kansas",2012,9,7.7875,1
"Delaware",2012,9,6.4,2
"Colorado",2012,9,5.58490566037736,3
"Ohio",2012,9,5.49,4
"Illinois",2012,9,3.69767441860465,5
"Pennsylvania",2012,9,3.35471698113208,6
"District Of Columbia",2012,9,3.13333333333333,7
"Maryland",2012,9,2.91666666666667,8
"Wyoming",2012,9,2.64038461538462,9
"New York",2012,9,2.62,10
"Arkansas",2012,9,2.49666666666667,11
"Indiana",2012,9,2.45666666666667,12
"Virginia",2012,9,2.21609195402299,13
"Maine",2012,9,2.18,14
"California",2012,9,2.084375,15
"Texas",2012,9,1.92619047619048,16
"Arizona",2012,9,1.69885057471264,17
"Georgia",2012,9,1.58,18
"South Dakota",2012,9,1.56666666666667,19
"Massachusetts",2012,9,1.53,20
"Oklahoma",2012,9,1.45813953488372,21
"New Jersey",2012,9,1.32666666666667,22
"Hawaii",2012,9,1.29666666666667,23
"Oregon",2012,9,1.03,24
"New Mexico",2012,9,1.00666666666667,25
"Rhode Island",2012,9,0.85,26
"Utah",2012,9,0.838333333333333,27
"Connecticut",2012,9,0.7325,28
"Nevada",2012,9,0.725,29
"North Dakota",2012,9,0.713333333333333,30
"Iowa",2012,9,0.648333333333333,31
"North Carolina",2012,9,0.456666666666666,32
"Louisiana",2012,9,0.31,33
"Florida",2012,9,0.1,34
"Ohio",2012,10,8.04516129032258,1
"Kansas",2012,10,7.69677419354839,2
"Colorado",2012,10,5.08064516129032,3
"Illinois",2012,10,4.24590163934426,4
"New York",2012,10,3.73709677419355,5
"Pennsylvania",2012,10,3.47720930232558,6
"Louisiana",2012,10,3.25862068965517,7
"District Of Columbia",2012,10,2.41142857142857,8
"Texas",2012,10,2.24392523364486,9
"Arizona",2012,10,2.11954022988506,10
"Massachusetts",2012,10,2.01333333333333,11
"Arkansas",2012,10,2.00483870967742,12
"Wyoming",2012,10,1.97903225806452,13
"Delaware",2012,10,1.95,14
"New Mexico",2012,10,1.89677419354839,15
"Oregon",2012,10,1.81764705882353,16
"Oklahoma",2012,10,1.69010989010989,17
"Virginia",2012,10,1.68953488372093,18
"Rhode Island",2012,10,1.61290322580645,19
"Maryland",2012,10,1.53387096774194,20
"New Jersey",2012,10,1.52459016393443,21
"Georgia",2012,10,1.43225806451613,22
"California",2012,10,1.39324522760646,23
"Hawaii",2012,10,1.39090909090909,24
"Nevada",2012,10,1.29354838709677,25
"Connecticut",2012,10,1.27666666666667,26
"South Dakota",2012,10,1.21290322580645,27
"Maine",2012,10,1.20666666666667,28
"Utah",2012,10,1.05645161290323,29
"Iowa",2012,10,0.617741935483871,30
"North Carolina",2012,10,0.532258064516129,31
"North Dakota",2012,10,0.529032258064516,32
"Florida",2012,10,0.193548387096774,33
"Ohio",2012,11,15.9933333333333,1
"New York",2012,11,8.89333333333333,2
"Kansas",2012,11,6.77222222222222,3
"Colorado",2012,11,5.10131578947368,4
"Pennsylvania",2012,11,5.06239316239316,5
"Illinois",2012,11,4.74285714285714,6
"District Of Columbia",2012,11,4.01,7
"Texas",2012,11,3.99302325581395,8
"Delaware",2012,11,3.5,9
"Maryland",2012,11,3.49833333333333,10
"Massachusetts",2012,11,3.35666666666667,11
"Iowa",2012,11,3.31785714285714,12
"Arkansas",2012,11,3.14666666666667,13
"Virginia",2012,11,3.09333333333333,14
"Arizona",2012,11,2.94588235294118,15
"Rhode Island",2012,11,2.87894736842105,16
"New Jersey",2012,11,2.85178571428571,17
"New Mexico",2012,11,2.75666666666667,18
"Louisiana",2012,11,2.575,19
"Oregon",2012,11,2.13333333333333,20
"North Carolina",2012,11,1.99666666666667,21
"Oklahoma",2012,11,1.95641025641026,22
"Georgia",2012,11,1.93,23
"Maine",2012,11,1.89666666666667,24
"Connecticut",2012,11,1.84,25
"Wyoming",2012,11,1.62666666666667,26
"Nevada",2012,11,1.59,27
"South Dakota",2012,11,1.39,28
"California",2012,11,1.19851150202977,29
"Hawaii",2012,11,1.07291666666667,30
"Utah",2012,11,1.04,31
"Florida",2012,11,0.566666666666667,32
"North Dakota",2012,11,0.557142857142857,33
"New York",2012,12,8.11451612903226,1
"Ohio",2012,12,7.35645161290322,2
"Kansas",2012,12,6.19032258064516,3
"Colorado",2012,12,6.15189873417721,4
"Pennsylvania",2012,12,5.60387931034483,5
"Rhode Island",2012,12,4.47142857142857,6
"Louisiana",2012,12,4.1258064516129,7
"Massachusetts",2012,12,3.87741935483871,8
"Illinois",2012,12,3.61290322580645,9
"District Of Columbia",2012,12,3.6,10
"Delaware",2012,12,2.91111111111111,11
"Maryland",2012,12,2.88275862068966,12
"Arizona",2012,12,2.75333333333333,13
"New Jersey",2012,12,2.59193548387097,14
"New Mexico",2012,12,2.53870967741935,15
"Arkansas",2012,12,2.34032258064516,16
"Wyoming",2012,12,2.23548387096774,17
"Maine",2012,12,2.21451612903226,18
"Virginia",2012,12,2.2,19
"Texas",2012,12,1.96531531531532,20
"Oregon",2012,12,1.89032258064516,21
"Connecticut",2012,12,1.8016393442623,22
"Iowa",2012,12,1.75806451612903,23
"Oklahoma",2012,12,1.59886363636364,24
"Georgia",2012,12,1.59032258064516,25
"Hawaii",2012,12,1.49677419354839,26
"Nevada",2012,12,1.35483870967742,27
"California",2012,12,1.09817961165049,28
"North Dakota",2012,12,1.0258064516129,29
"South Dakota",2012,12,0.941935483870968,30
"North Carolina",2012,12,0.832258064516129,31
"Utah",2012,12,0.691666666666667,32
"Florida",2012,12,0.387096774193548,33
"Indiana",2013,1,16.2916666666667,1
"Kansas",2013,1,10.4354838709677,2
"New York",2013,1,8.88387096774193,3
"Ohio",2013,1,8.8741935483871,4
"Colorado",2013,1,7.06444444444444,5
"Pennsylvania",2013,1,6.57510917030568,6
"Rhode Island",2013,1,5.46129032258065,7
"Delaware",2013,1,4.4,8
"Massachusetts",2013,1,4.15161290322581,9
"Illinois",2013,1,3.63863636363636,10
"Maine",2013,1,3.28225806451613,11
"New Jersey",2013,1,3.0728813559322,12
"Iowa",2013,1,3.05161290322581,13
"District Of Columbia",2013,1,3.042,14
"Maryland",2013,1,3.01935483870968,15
"Virginia",2013,1,2.78709677419355,16
"Connecticut",2013,1,2.63548387096774,17
"Arizona",2013,1,2.55942028985507,18
"Nevada",2013,1,2.54838709677419,19
"Oregon",2013,1,2.52758620689655,20
"Arkansas",2013,1,2.44193548387097,21
"Louisiana",2013,1,2.40967741935484,22
"Oklahoma",2013,1,2.3859375,23
"New Mexico",2013,1,2.14838709677419,24
"Hawaii",2013,1,2.06451612903226,25
"Texas",2013,1,1.95083333333333,26
"Utah",2013,1,1.73225806451613,27
"California",2013,1,1.52207958921695,28
"Georgia",2013,1,1.39677419354839,29
"South Dakota",2013,1,1.192,30
"North Carolina",2013,1,1.06129032258065,31
"North Dakota",2013,1,0.95,32
"Wyoming",2013,1,0.638709677419355,33
"Florida",2013,1,0.225806451612903,34
"Ohio",2013,2,13.7890410958904,1
"Indiana",2013,2,12.3461538461538,2
"New York",2013,2,7.60892857142857,3
"Kansas",2013,2,6.03928571428571,4
"Rhode Island",2013,2,5.624,5
"Pennsylvania",2013,2,5.18244680851064,6
"Illinois",2013,2,4.64285714285714,7
"Colorado",2013,2,4.42439024390244,8
"Louisiana",2013,2,4.31071428571429,9
"Massachusetts",2013,2,3.49285714285714,10
"Delaware",2013,2,3.44736842105263,11
"Maryland",2013,2,3.14339622641509,12
"Maine",2013,2,3.02857142857143,13
"District Of Columbia",2013,2,2.93488372093023,14
